metric,winner,loser,delta
plddt,0.7410038113594055,0.6361172795295715,0.10488653182983398
plddt,0.7410038113594055,0.7217230200767517,0.01928079128265381
plddt,0.7636334300041199,0.409850537776947,0.35378289222717285
plddt,0.7636334300041199,0.6397156119346619,0.12391781806945801
plddt,0.7636334300041199,0.36004960536956787,0.403583824634552
plddt,0.7636334300041199,0.6361172795295715,0.12751615047454834
plddt,0.7222625017166138,0.409850537776947,0.31241196393966675
plddt,0.7222625017166138,0.6397156119346619,0.0825468897819519
plddt,0.7222625017166138,0.36004960536956787,0.3622128963470459
plddt,0.7222625017166138,0.6361172795295715,0.08614522218704224
plddt,0.7060947418212891,0.409850537776947,0.29624420404434204
plddt,0.7060947418212891,0.6397156119346619,0.0663791298866272
plddt,0.7060947418212891,0.36004960536956787,0.3460451364517212
plddt,0.7060947418212891,0.6361172795295715,0.06997746229171753
plddt,0.7985482215881348,0.645253598690033,0.1532946228981018
plddt,0.7985482215881348,0.7178892493247986,0.08065897226333618
plddt,0.7114589810371399,0.645253598690033,0.06620538234710693
plddt,0.7978096008300781,0.645253598690033,0.15255600214004517
plddt,0.7978096008300781,0.7178892493247986,0.07992035150527954
plddt,0.783333957195282,0.645253598690033,0.13808035850524902
plddt,0.783333957195282,0.7178892493247986,0.0654447078704834
plddt,0.7469239234924316,0.645253598690033,0.10167032480239868
plddt,0.7856119275093079,0.645253598690033,0.1403583288192749
plddt,0.8111531734466553,0.645253598690033,0.16589957475662231
plddt,0.8837230801582336,0.6759569048881531,0.20776617527008057
plddt,0.8402394652366638,0.6759569048881531,0.16428256034851074
plddt,0.8969606161117554,0.6759569048881531,0.2210037112236023
plddt,0.8387233018875122,0.6759569048881531,0.16276639699935913
plddt,0.9095097184181213,0.6759569048881531,0.23355281352996826
plddt,0.8614145517349243,0.6759569048881531,0.18545764684677124
plddt,0.8030943870544434,0.6759569048881531,0.12713748216629028
plddt,0.7062979340553284,0.4705520272254944,0.23574590682983398
plddt,0.7062979340553284,0.5662917494773865,0.1400061845779419
plddt,0.7062979340553284,0.5390274524688721,0.1672704815864563
plddt,0.7062979340553284,0.5809813737869263,0.1253165602684021
plddt,0.7192968726158142,0.4705520272254944,0.24874484539031982
plddt,0.7192968726158142,0.5662917494773865,0.15300512313842773
plddt,0.7192968726158142,0.6186423301696777,0.10065454244613647
plddt,0.7192968726158142,0.5514792203903198,0.16781765222549438
plddt,0.7192968726158142,0.5390274524688721,0.18026942014694214
plddt,0.7192968726158142,0.5809813737869263,0.13831549882888794
plddt,0.861865758895874,0.7813432216644287,0.08052253723144531
plddt,0.861865758895874,0.7830522656440735,0.07881349325180054
plddt,0.861865758895874,0.7729228734970093,0.08894288539886475
plddt,0.8553752899169922,0.7813432216644287,0.07403206825256348
plddt,0.8553752899169922,0.7830522656440735,0.0723230242729187
plddt,0.8682206869125366,0.7813432216644287,0.08687746524810791
plddt,0.8682206869125366,0.7830522656440735,0.08516842126846313
plddt,0.8682206869125366,0.7729228734970093,0.09529781341552734
plddt,0.8153946995735168,0.7813432216644287,0.034051477909088135
plddt,0.8153946995735168,0.7830522656440735,0.03234243392944336
plddt,0.7157488465309143,0.6819866299629211,0.033762216567993164
plddt,0.7157488465309143,0.6561756134033203,0.059573233127593994
plddt,0.7157488465309143,0.6819087266921997,0.0338401198387146
plddt,0.7157488465309143,0.48477110266685486,0.23097774386405945
plddt,0.762875497341156,0.6650967001914978,0.0977787971496582
plddt,0.762875497341156,0.500503420829773,0.26237207651138306
plddt,0.762875497341156,0.6344608068466187,0.12841469049453735
plddt,0.7381985187530518,0.6344608068466187,0.1037377119064331
plddt,0.7381985187530518,0.6733798384666443,0.06481868028640747
plddt,0.7376255393028259,0.6650967001914978,0.07252883911132812
plddt,0.7376255393028259,0.500503420829773,0.23712211847305298
plddt,0.7376255393028259,0.6344608068466187,0.10316473245620728
plddt,0.7844205498695374,0.6733798384666443,0.11104071140289307
plddt,0.7693235278129578,0.7071325182914734,0.062191009521484375
plddt,0.7919108271598816,0.7071325182914734,0.0847783088684082
plddt,0.7606136798858643,0.7071325182914734,0.05348116159439087
plddt,0.7274835109710693,0.7071325182914734,0.020350992679595947
plddt,0.7906646132469177,0.7071325182914734,0.08353209495544434
plddt,0.8115017414093018,0.7071325182914734,0.10436922311782837
plddt,0.8013687133789062,0.684669554233551,0.11669915914535522
plddt,0.809656023979187,0.684669554233551,0.12498646974563599
plddt,0.8291767239570618,0.684669554233551,0.14450716972351074
plddt,0.8700048923492432,0.7582877278327942,0.11171716451644897
plddt,0.8700048923492432,0.7275267243385315,0.14247816801071167
plddt,0.8700048923492432,0.7221068143844604,0.14789807796478271
plddt,0.8700048923492432,0.7863060235977173,0.08369886875152588
plddt,0.7424457669258118,0.7221068143844604,0.02033895254135132
plddt,0.8488394021987915,0.7275267243385315,0.12131267786026001
plddt,0.8488394021987915,0.7221068143844604,0.12673258781433105
plddt,0.8726508021354675,0.7582877278327942,0.11436307430267334
plddt,0.8726508021354675,0.7275267243385315,0.14512407779693604
plddt,0.8726508021354675,0.7221068143844604,0.15054398775100708
plddt,0.8726508021354675,0.7863060235977173,0.08634477853775024
plddt,0.8069355487823486,0.7582877278327942,0.04864782094955444
plddt,0.8069355487823486,0.7275267243385315,0.07940882444381714
plddt,0.8069355487823486,0.7221068143844604,0.08482873439788818
plddt,0.8069355487823486,0.7863060235977173,0.020629525184631348
plddt,0.8206881284713745,0.7582877278327942,0.06240040063858032
plddt,0.8206881284713745,0.7275267243385315,0.09316140413284302
plddt,0.8206881284713745,0.7221068143844604,0.09858131408691406
plddt,0.8206881284713745,0.7863060235977173,0.03438210487365723
plddt,0.7863060235977173,0.7275267243385315,0.05877929925918579
plddt,0.7863060235977173,0.7221068143844604,0.06419920921325684
plddt,0.7764925360679626,0.6759015917778015,0.10059094429016113
plddt,0.7515246868133545,0.6949788331985474,0.05654585361480713
plddt,0.7515246868133545,0.6759015917778015,0.07562309503555298
plddt,0.7082850337028503,0.6759015917778015,0.03238344192504883
plddt,0.7066261768341064,0.6759015917778015,0.03072458505630493
plddt,0.7631760835647583,0.6949788331985474,0.06819725036621094
plddt,0.7631760835647583,0.7082850337028503,0.05489104986190796
plddt,0.7631760835647583,0.6759015917778015,0.08727449178695679
plddt,0.7631760835647583,0.7007138729095459,0.0624622106552124
plddt,0.8364846110343933,0.6949788331985474,0.14150577783584595
plddt,0.8364846110343933,0.6759015917778015,0.1605830192565918
plddt,0.7007138729095459,0.6759015917778015,0.024812281131744385
plddt,0.7035796642303467,0.4923296272754669,0.21125003695487976
plddt,0.7035796642303467,0.5114782452583313,0.19210141897201538
plddt,0.7234888672828674,0.4923296272754669,0.2311592400074005
plddt,0.7234888672828674,0.5114782452583313,0.21201062202453613
plddt,0.7113950848579407,0.4923296272754669,0.21906545758247375
plddt,0.7113950848579407,0.5114782452583313,0.19991683959960938
plddt,0.719733476638794,0.5114782452583313,0.20825523138046265
plddt,0.7860105633735657,0.7091112732887268,0.07689929008483887
plddt,0.7860105633735657,0.6959187984466553,0.0900917649269104
plddt,0.7860105633735657,0.6736719608306885,0.1123386025428772
plddt,0.7860105633735657,0.6589481234550476,0.12706243991851807
plddt,0.7191001772880554,0.6959187984466553,0.023181378841400146
plddt,0.7191001772880554,0.6736719608306885,0.04542821645736694
plddt,0.7191001772880554,0.6589481234550476,0.06015205383300781
plddt,0.753425121307373,0.7091112732887268,0.04431384801864624
plddt,0.753425121307373,0.6959187984466553,0.05750632286071777
plddt,0.753425121307373,0.6831328272819519,0.07029229402542114
plddt,0.753425121307373,0.6573771238327026,0.09604799747467041
plddt,0.753425121307373,0.6736719608306885,0.07975316047668457
plddt,0.753425121307373,0.6589481234550476,0.09447699785232544
plddt,0.7424778342247009,0.7091112732887268,0.03336656093597412
plddt,0.7424778342247009,0.6959187984466553,0.046559035778045654
plddt,0.7424778342247009,0.6736719608306885,0.06880587339401245
plddt,0.8399109244346619,0.71438068151474,0.12553024291992188
plddt,0.8485474586486816,0.71438068151474,0.13416677713394165
plddt,0.7449887990951538,0.71438068151474,0.03060811758041382
plddt,0.8227559328079224,0.71438068151474,0.10837525129318237
plddt,0.809738278388977,0.6543838381767273,0.15535444021224976
plddt,0.809738278388977,0.6783779263496399,0.13136035203933716
plddt,0.809738278388977,0.7143924236297607,0.09534585475921631
plddt,0.809738278388977,0.708179235458374,0.10155904293060303
plddt,0.7669355273246765,0.6543838381767273,0.11255168914794922
plddt,0.7669355273246765,0.6783779263496399,0.08855760097503662
plddt,0.7669355273246765,0.7143924236297607,0.05254310369491577
plddt,0.7669355273246765,0.708179235458374,0.05875629186630249
plddt,0.753111720085144,0.6543838381767273,0.09872788190841675
plddt,0.753111720085144,0.6783779263496399,0.07473379373550415
plddt,0.753111720085144,0.7143924236297607,0.0387192964553833
plddt,0.753111720085144,0.708179235458374,0.04493248462677002
plddt,0.7940142750740051,0.6543838381767273,0.13963043689727783
plddt,0.7940142750740051,0.6783779263496399,0.11563634872436523
plddt,0.7940142750740051,0.7143924236297607,0.07962185144424438
plddt,0.7940142750740051,0.708179235458374,0.0858350396156311
plddt,0.8683172464370728,0.6543838381767273,0.21393340826034546
plddt,0.8683172464370728,0.7669355273246765,0.10138171911239624
plddt,0.8683172464370728,0.6783779263496399,0.18993932008743286
plddt,0.8683172464370728,0.753111720085144,0.11520552635192871
plddt,0.8683172464370728,0.7143924236297607,0.153924822807312
plddt,0.8683172464370728,0.708179235458374,0.16013801097869873
plddt,0.7577938437461853,0.6543838381767273,0.10341000556945801
plddt,0.7577938437461853,0.6783779263496399,0.07941591739654541
plddt,0.7577938437461853,0.7143924236297607,0.04340142011642456
plddt,0.7577938437461853,0.708179235458374,0.04961460828781128
plddt,0.8365482687950134,0.7298861742019653,0.1066620945930481
plddt,0.8365482687950134,0.773080587387085,0.06346768140792847
plddt,0.8365482687950134,0.7385308742523193,0.09801739454269409
plddt,0.7542856335639954,0.7298861742019653,0.02439945936203003
plddt,0.8479565978050232,0.7298861742019653,0.11807042360305786
plddt,0.8479565978050232,0.773080587387085,0.07487601041793823
plddt,0.8479565978050232,0.7651534080505371,0.08280318975448608
plddt,0.8479565978050232,0.7385308742523193,0.10942572355270386
plddt,0.7651534080505371,0.7298861742019653,0.03526723384857178
plddt,0.7651534080505371,0.7385308742523193,0.026622533798217773
plddt,0.8234511017799377,0.7298861742019653,0.09356492757797241
plddt,0.8234511017799377,0.773080587387085,0.05037051439285278
plddt,0.8234511017799377,0.7651534080505371,0.058297693729400635
plddt,0.8234511017799377,0.7385308742523193,0.08492022752761841
plddt,0.8575613498687744,0.7298861742019653,0.12767517566680908
plddt,0.8575613498687744,0.773080587387085,0.08448076248168945
plddt,0.8575613498687744,0.7651534080505371,0.0924079418182373
plddt,0.8575613498687744,0.7385308742523193,0.11903047561645508
plddt,0.7656446695327759,0.7205538153648376,0.04509085416793823
plddt,0.7656446695327759,0.6914038062095642,0.07424086332321167
plddt,0.7656446695327759,0.6835422515869141,0.08210241794586182
plddt,0.7656446695327759,0.7377172708511353,0.027927398681640625
plddt,0.749160647392273,0.7205538153648376,0.028606832027435303
plddt,0.7810961604118347,0.7205538153648376,0.06054234504699707
plddt,0.7810961604118347,0.7377172708511353,0.04337888956069946
plddt,0.7919328212738037,0.705763041973114,0.0861697793006897
plddt,0.7919328212738037,0.7255346179008484,0.06639820337295532
plddt,0.7919328212738037,0.72273188829422,0.06920093297958374
plddt,0.7051776647567749,0.42262130975723267,0.28255635499954224
plddt,0.7051776647567749,0.4118472933769226,0.2933303713798523
plddt,0.7051776647567749,0.41457098722457886,0.29060667753219604
plddt,0.739615797996521,0.42262130975723267,0.31699448823928833
plddt,0.739615797996521,0.4358213245868683,0.3037944734096527
plddt,0.739615797996521,0.4118472933769226,0.3277685046195984
plddt,0.739615797996521,0.41457098722457886,0.32504481077194214
plddt,0.715850830078125,0.5372622609138489,0.17858856916427612
plddt,0.715850830078125,0.6409947276115417,0.07485610246658325
plddt,0.715850830078125,0.6526708006858826,0.06318002939224243
plddt,0.715850830078125,0.589775562286377,0.12607526779174805
plddt,0.715850830078125,0.4797857999801636,0.23606503009796143
plddt,0.715850830078125,0.6036388874053955,0.11221194267272949
plddt,0.715850830078125,0.48337095975875854,0.23247987031936646
plddt,0.8099150657653809,0.7056550979614258,0.10425996780395508
plddt,0.8063928484916687,0.7056550979614258,0.10073775053024292
plddt,0.8260537981987,0.7056550979614258,0.12039870023727417
plddt,0.7782912850379944,0.7056550979614258,0.0726361870765686
plddt,0.8107089400291443,0.7227277755737305,0.08798116445541382
plddt,0.7071120738983154,0.4936060905456543,0.21350598335266113
plddt,0.8386721014976501,0.7227277755737305,0.11594432592391968
plddt,0.7387620806694031,0.4936060905456543,0.24515599012374878
plddt,0.7877389192581177,0.7675668001174927,0.020172119140625
plddt,0.7877389192581177,0.7685220241546631,0.01921689510345459
plddt,0.7967094779014587,0.7675668001174927,0.029142677783966064
plddt,0.8509212136268616,0.7675668001174927,0.0833544135093689
plddt,0.8509212136268616,0.7685220241546631,0.08239918947219849
plddt,0.8509212136268616,0.7782747149467468,0.07264649868011475
plddt,0.7890211343765259,0.7675668001174927,0.021454334259033203
plddt,0.8316543698310852,0.7675668001174927,0.06408756971359253
plddt,0.8316543698310852,0.7685220241546631,0.06313234567642212
plddt,0.8316543698310852,0.7782747149467468,0.05337965488433838
plddt,0.8460790514945984,0.7675668001174927,0.07851225137710571
plddt,0.8460790514945984,0.7685220241546631,0.0775570273399353
plddt,0.8460790514945984,0.7782747149467468,0.06780433654785156
plddt,0.8028655052185059,0.7675668001174927,0.035298705101013184
plddt,0.8028655052185059,0.7685220241546631,0.03434348106384277
plddt,0.8028655052185059,0.7782747149467468,0.024590790271759033
plddt,0.780478835105896,0.5670456290245056,0.21343320608139038
plddt,0.8444430828094482,0.7725337743759155,0.07190930843353271
plddt,0.8444430828094482,0.5670456290245056,0.2773974537849426
plddt,0.8686296939849854,0.5687587261199951,0.29987096786499023
plddt,0.7996107935905457,0.7350488305091858,0.06456196308135986
plddt,0.7996107935905457,0.7734189629554749,0.0261918306350708
plddt,0.7996107935905457,0.6963275671005249,0.10328322649002075
plddt,0.8334993720054626,0.7350488305091858,0.09845054149627686
plddt,0.8334993720054626,0.7734189629554749,0.06008040904998779
plddt,0.8334993720054626,0.6963275671005249,0.13717180490493774
plddt,0.7790764570236206,0.7350488305091858,0.044027626514434814
plddt,0.7790764570236206,0.6963275671005249,0.0827488899230957
plddt,0.8411496877670288,0.7350488305091858,0.10610085725784302
plddt,0.8411496877670288,0.7734189629554749,0.06773072481155396
plddt,0.8411496877670288,0.6963275671005249,0.1448221206665039
plddt,0.8234119415283203,0.7350488305091858,0.08836311101913452
plddt,0.8234119415283203,0.7734189629554749,0.04999297857284546
